1.410000000000000053e-05,6.088428999999999647e+00,2.000000000000000000e+00,8.600000000000000670e-06,1.760000000000000090e-05,2.760000000000000002e-05,3.899999999999999929e-05,5.250000000000000218e-05,6.799999999999999946e-05,8.909999999999999734e-05,1.160000000000000007e-04,1.530000000000000056e-04,2.079999999999999872e-04
1.889999999999999862e-05,6.168675999999999604e+00,2.000000000000000000e+00,1.169999999999999979e-05,2.390000000000000157e-05,3.729999999999999863e-05,5.259999999999999783e-05,6.949999999999999527e-05,9.239999999999999624e-05,1.200000000000000030e-04,1.559999999999999972e-04,2.049999999999999956e-04,2.790000000000000054e-04
4.660000000000000107e-05,5.446640000000000370e+00,2.000000000000000000e+00,2.540000000000000076e-05,5.310000000000000321e-05,8.359999999999999918e-05,1.190000000000000058e-04,1.610000000000000103e-04,2.130000000000000003e-04,2.799999999999999755e-04,3.690000000000000246e-04,4.939999999999999730e-04,6.960000000000000041e-04
1.169999999999999979e-05,8.184139999999999304e+00,2.000000000000000000e+00,9.599999999999999566e-06,1.980000000000000016e-05,3.109999999999999700e-05,4.410000000000000129e-05,5.810000000000000277e-05,7.830000000000000588e-05,1.039999999999999936e-04,1.379999999999999933e-04,1.890000000000000133e-04,2.730000000000000222e-04
3.479999999999999885e-05,6.861683000000000199e+00,2.000000000000000000e+00,2.390000000000000157e-05,4.819999999999999930e-05,7.590000000000000175e-05,1.079999999999999960e-04,1.459999999999999981e-04,1.930000000000000021e-04,2.530000000000000239e-04,3.319999999999999926e-04,4.449999999999999746e-04,6.250000000000000130e-04
1.150000000000000035e-04,4.716009999999999813e+00,2.000000000000000000e+00,5.429999999999999850e-05,1.110000000000000011e-04,1.720000000000000066e-04,2.439999999999999949e-04,3.280000000000000038e-04,4.319999999999999838e-04,5.599999999999999509e-04,7.249999999999999500e-04,9.479999999999999495e-04,1.280000000000000105e-03
1.259999999999999998e-04,5.049150000000000027e+00,2.000000000000000000e+00,6.380000000000000580e-05,1.310000000000000129e-04,2.039999999999999984e-04,2.889999999999999774e-04,3.910000000000000172e-04,5.180000000000000143e-04,6.780000000000000002e-04,8.899999999999999491e-04,1.190000000000000085e-03,1.639999999999999965e-03
8.500000000000000611e-05,5.892775999999999570e+00,2.000000000000000000e+00,5.009999999999999805e-05,1.029999999999999964e-04,1.579999999999999916e-04,2.249999999999999938e-04,3.029999999999999924e-04,3.989999999999999949e-04,5.199999999999999544e-04,6.750000000000000357e-04,8.899999999999999491e-04,1.219999999999999947e-03
8.059999999999999402e-05,4.343563999999999758e+00,2.000000000000000000e+00,3.499999999999999693e-05,7.179999999999999696e-05,1.110000000000000011e-04,1.569999999999999944e-04,2.110000000000000059e-04,2.770000000000000110e-04,3.579999999999999741e-04,4.609999999999999840e-04,5.990000000000000316e-04,7.979999999999999897e-04
1.569999999999999876e-05,5.290453000000000294e+00,2.000000000000000000e+00,8.319999999999999962e-06,1.709999999999999891e-05,2.689999999999999995e-05,3.809999999999999775e-05,5.089999999999999717e-05,6.719999999999999357e-05,8.839999999999999388e-05,1.160000000000000007e-04,1.550000000000000000e-04,2.159999999999999919e-04
1.110000000000000045e-05,5.692292000000000129e+00,2.000000000000000000e+00,6.340000000000000285e-06,1.299999999999999920e-05,2.040000000000000119e-05,2.890000000000000113e-05,3.910000000000000172e-05,5.149999999999999820e-05,6.650000000000000366e-05,8.770000000000000397e-05,1.160000000000000007e-04,1.610000000000000103e-04
1.009999999999999986e-05,7.085149000000000363e+00,2.000000000000000000e+00,7.150000000000000153e-06,1.469999999999999986e-05,2.309999999999999906e-05,3.270000000000000201e-05,4.419999999999999694e-05,5.720000000000000122e-05,7.660000000000000522e-05,1.010000000000000020e-04,1.350000000000000017e-04,1.910000000000000077e-04
2.190000000000000039e-05,6.621237999999999957e+00,2.000000000000000000e+00,1.450000000000000009e-05,2.989999999999999833e-05,4.610000000000000247e-05,6.580000000000000020e-05,8.899999999999999491e-05,1.179999999999999951e-04,1.559999999999999972e-04,2.069999999999999900e-04,2.790000000000000054e-04,3.980000000000000248e-04
3.559999999999999797e-05,5.719939000000000107e+00,2.000000000000000000e+00,2.040000000000000119e-05,4.100000000000000047e-05,6.490000000000000543e-05,9.239999999999999624e-05,1.250000000000000026e-04,1.659999999999999963e-04,2.169999999999999891e-04,2.860000000000000129e-04,3.840000000000000097e-04,5.410000000000000312e-04
1.169999999999999979e-05,5.944328999999999752e+00,2.000000000000000000e+00,6.939999999999999622e-06,1.430000000000000031e-05,2.239999999999999899e-05,3.169999999999999804e-05,4.220000000000000254e-05,5.610000000000000159e-05,7.320000000000000389e-05,9.679999999999999477e-05,1.299999999999999886e-04,1.800000000000000113e-04
3.320000000000000062e-05,7.532585000000000086e+00,2.000000000000000000e+00,2.500000000000000120e-05,5.140000000000000254e-05,8.050000000000000515e-05,1.119999999999999983e-04,1.530000000000000056e-04,2.030000000000000012e-04,2.669999999999999847e-04,3.510000000000000208e-04,4.719999999999999803e-04,6.700000000000000226e-04
1.630000000000000047e-04,4.872919999999999696e+00,2.000000000000000000e+00,7.940000000000000551e-05,1.630000000000000047e-04,2.550000000000000183e-04,3.589999999999999984e-04,4.850000000000000253e-04,6.419999999999999925e-04,8.400000000000000348e-04,1.100000000000000066e-03,1.449999999999999900e-03,1.979999999999999989e-03
2.949999999999999877e-05,6.804692000000000185e+00,2.000000000000000000e+00,2.010000000000000068e-05,4.110000000000000290e-05,6.430000000000000440e-05,8.930000000000000221e-05,1.210000000000000002e-04,1.600000000000000131e-04,2.090000000000000115e-04,2.719999999999999979e-04,3.609999999999999928e-04,4.979999999999999618e-04
1.609999999999999832e-05,4.523412000000000432e+00,2.000000000000000000e+00,7.269999999999999851e-06,1.500000000000000038e-05,2.339999999999999958e-05,3.320000000000000062e-05,4.470000000000000232e-05,5.789999999999999791e-05,7.610000000000000661e-05,9.909999999999999647e-05,1.310000000000000129e-04,1.789999999999999870e-04
6.889999999999999424e-05,6.993260000000000254e+00,2.000000000000000000e+00,4.819999999999999930e-05,9.870000000000000030e-05,1.520000000000000084e-04,2.159999999999999919e-04,2.919999999999999961e-04,3.860000000000000041e-04,5.050000000000000235e-04,6.589999999999999721e-04,8.769999999999999584e-04,1.219999999999999947e-03
1.710000000000000094e-04,4.359860000000000291e+00,2.000000000000000000e+00,7.469999999999999969e-05,1.530000000000000056e-04,2.359999999999999902e-04,3.339999999999999870e-04,4.479999999999999933e-04,5.879999999999999810e-04,7.590000000000000175e-04,9.740000000000000394e-04,1.260000000000000052e-03,1.660000000000000017e-03
2.879999999999999870e-05,5.274441000000000379e+00,2.000000000000000000e+00,1.520000000000000016e-05,3.109999999999999700e-05,4.789999999999999879e-05,6.779999999999999460e-05,9.189999999999999764e-05,1.210000000000000002e-04,1.569999999999999944e-04,2.039999999999999984e-04,2.689999999999999791e-04,3.649999999999999816e-04
1.840000000000000001e-05,4.737701999999999636e+00,2.000000000000000000e+00,8.699999999999999712e-06,1.790000000000000141e-05,2.799999999999999958e-05,3.960000000000000033e-05,5.280000000000000269e-05,6.959999999999999770e-05,9.100000000000000287e-05,1.179999999999999951e-04,1.559999999999999972e-04,2.130000000000000003e-04
1.709999999999999891e-05,7.239625000000000199e+00,2.000000000000000000e+00,1.239999999999999986e-05,2.540000000000000076e-05,3.979999999999999841e-05,5.550000000000000056e-05,7.530000000000000072e-05,9.899999999999999404e-05,1.299999999999999886e-04,1.700000000000000122e-04,2.269999999999999882e-04,3.159999999999999832e-04
7.019999999999999873e-05,7.613107000000000291e+00,2.000000000000000000e+00,5.349999999999999938e-05,1.100000000000000039e-04,1.700000000000000122e-04,2.420000000000000005e-04,3.280000000000000038e-04,4.369999999999999970e-04,5.770000000000000389e-04,7.630000000000000063e-04,1.030000000000000100e-03,1.459999999999999926e-03
1.469999999999999953e-04,5.690426999999999680e+00,2.000000000000000000e+00,8.349999999999999675e-05,1.710000000000000094e-04,2.669999999999999847e-04,3.759999999999999779e-04,5.050000000000000235e-04,6.669999999999999497e-04,8.710000000000000294e-04,1.129999999999999928e-03,1.479999999999999979e-03,1.979999999999999989e-03
4.679999999999999915e-05,5.906762999999999764e+00,2.000000000000000000e+00,2.760000000000000002e-05,5.569999999999999864e-05,8.770000000000000397e-05,1.240000000000000054e-04,1.679999999999999907e-04,2.210000000000000050e-04,2.880000000000000073e-04,3.759999999999999779e-04,4.970000000000000459e-04,6.830000000000000134e-04
6.899999999999999667e-05,6.070566999999999602e+00,2.000000000000000000e+00,4.190000000000000202e-05,8.590000000000000088e-05,1.320000000000000101e-04,1.879999999999999890e-04,2.539999999999999940e-04,3.350000000000000113e-04,4.369999999999999970e-04,5.680000000000000370e-04,7.510000000000000399e-04,1.039999999999999909e-03
3.649999999999999951e-05,6.187013000000000318e+00,2.000000000000000000e+00,2.260000000000000046e-05,4.619999999999999812e-05,7.210000000000000425e-05,1.000000000000000048e-04,1.359999999999999989e-04,1.789999999999999870e-04,2.329999999999999986e-04,3.009999999999999980e-04,3.970000000000000005e-04,5.400000000000000069e-04
